Account ID,Backlog Rev,Bio Reactors used,BM Test,Campaign ID,Cell Culture Media,Cell Type,Close Date,Closed,Closed Lost Reason,COVID Notes,COVID Status,Created By ID,Created by Lead Conversion,Created Date,Deleted,DOR Distributor,Final Quote,Fiscal Period,Fiscal Quarter,Fiscal Year,Forecast Category,Forecast Q Commit,Forecast Q Prior Commit,Funding Source,Has Line Item,Has Open Activity,Has Overdue Task,Industry,Install This Quarter,Interface Type,Internal Forecast,Last Modified By ID,Last Modified Date,Last Stage Change Date,LDO,LDO Priority Level,Lead Application,Lead Source,Mass Spec Manufacturer,Mass Spec Type,Media Provider,Opportunity ID,Opportunity Type,Order Finalized,Other Closed Lost Details,Other Mass Spec Type,Other Research Area,Owner ID,Price Book ID,Primary Application,Primary Application (FF),Primary Contact,Product Category,Product of Interest,Purchase Agent,Record Type ID,Registered Vendor (confirmed),Secondary Application (FF),Ship This Quarter,Ship This Quarter List,Signing Authority,Stage,Standard Application,System Modstamp,Technical Owner,Validated Customer Needs,Won,# Close Date Extensions,# Close Date Month Extensions,Amount,Expected_Amount,Probability (%),Push Count
0013100001fpkr2AAA,FALSE,Other,FALSE,Other,Other,other,6/30/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,FALSE,03-02-2016,FALSE,Other,FALSE,02-01-2017,2,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Energy,FALSE,Other,FALSE,0055A000009s6n0QAA,01-06-2020,,FALSE,Other,Other,Other,Other,Other,Other,0063100000bgVvrAAE,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,01s31000003qagwAAA,Other,Other,Other,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001fpvvrAAA,FALSE,Other,FALSE,Other,Other,other,08-10-2018,TRUE,Other,Other,Other,005i0000000fNkyAAE,FALSE,03-02-2016,FALSE,Other,FALSE,03-01-2018,3,2018,Closed,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Energy,FALSE,Other,FALSE,00531000007MUoEAAW,12/21/2020,01-06-2020,FALSE,Other,Other,Other,Other,Other,Other,0063100000bghjHAAQ,Other,TRUE,Other,Other,Other,00531000008F2qlAAC,01s31000003qafjAAA,Other,Explosives,Other,Other,Other,Other,0125A000001NaBLQA0,FALSE,Explosives,FALSE,Other,Other,Closed Won,FALSE,6/29/2021,Other,FALSE,TRUE,0,0,365000,365000,100,0
0013100001fpjwoAAA,FALSE,Other,FALSE,Other,Other,other,6/28/2019,TRUE,Contact has moved,Other,Other,00531000007KAu8AAG,FALSE,03-03-2016,FALSE,Other,FALSE,02-01-2019,2,2019,Omitted,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Energy,FALSE,Auto-Classic,FALSE,0055A00000BclF5QAJ,04-11-2021,05-02-2019,FALSE,Other,Biotherapeutics,Field Sales,Thermo,"QE Plus, HF, HF-X�� (NO biopha",Other,0063100000bgj8fAAA,Other,FALSE,Other,Other,Other,0055A000009sZg0QAE,01s31000003qafeAAA,Biotherapeutics,Other,0033100002viNXRAA2,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Lost,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,57394,0,0,0
0013100001fpyoxAAA,FALSE,Other,FALSE,Other,Other,other,9/30/2016,TRUE,Other,Other,Other,005i0000000fNkyAAE,FALSE,03-03-2016,FALSE,Other,FALSE,03-01-2016,3,2016,Omitted,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Energy,FALSE,Other,FALSE,0055A000009s6n0QAA,01-06-2020,01-06-2020,FALSE,Other,Other,Other,Other,Other,Other,0063100000bgjL0AAI,Other,FALSE,Other,Other,Other,005i0000000fNkyAAE,01s31000003qafjAAA,Other,Other,Other,Other,Other,Other,0125A000001NaBLQA0,FALSE,Other,FALSE,Other,Other,Closed Lost,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,365000,0,0,0
0013100001fpz8iAAA,FALSE,Other,FALSE,Other,Other,other,9/30/2016,TRUE,Other,Other,Other,005i0000000fNkyAAE,FALSE,03-03-2016,FALSE,Other,FALSE,03-01-2016,3,2016,Omitted,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Hospitality,FALSE,Other,FALSE,0055A000009s6n0QAA,01-06-2020,01-06-2020,FALSE,Other,Other,Other,Other,Other,Other,0063100000bgjMDAAY,Other,FALSE,Other,Other,Other,005i0000000fNkyAAE,01s31000003qafjAAA,Other,Other,Other,Other,Other,Other,0125A000001NaBLQA0,FALSE,Other,FALSE,Other,Other,Closed Lost,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,365000,0,0,0
0013100001fqO6KAAU,FALSE,Other,FALSE,70131000001YBx9AAG,Other,other,08-03-2016,TRUE,Other,Other,Other,00531000007KAu8AAG,FALSE,03-06-2016,FALSE,Other,FALSE,03-01-2016,3,2016,Closed,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Hospitality,FALSE,Manual-Classic,FALSE,0055A00000BclF5QAJ,04-10-2021,03-10-2018,FALSE,Other,Proteomics and Peptide Mapping,Referral,Other,Other,Other,0063100000bh21SAAQ,Other,FALSE,Other,Other,Other,0055A000008zqzaQAA,01s31000003qafeAAA,Proteomics,Other,0033100002vj8iQAAQ,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Won,FALSE,6/29/2021,0055A00000BctN2QAJ,FALSE,TRUE,0,0,28500,28500,100,0
001i000001MYrYFAA1,FALSE,Other,FALSE,Other,Other,other,5/27/2016,TRUE,Other,Other,Other,00531000007KAsvAAG,FALSE,03-07-2016,FALSE,Other,FALSE,02-01-2016,2,2016,Closed,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Hospitality,FALSE,Other,FALSE,00531000007MUoEAAW,12-10-2020,01-06-2020,FALSE,Other,Other,Other,Other,Other,Other,0063100000bhDS6AAM,Other,TRUE,Other,Other,Other,00531000007KAsvAAG,01s31000003qafjAAA,All Hazards,All Hazards,Other,Other,Other,Other,0125A000001NaBLQA0,FALSE,Other,FALSE,Other,Other,Closed Won,FALSE,6/29/2021,Other,FALSE,TRUE,0,0,101700,101700,100,0
0013100001emY1NAAU,FALSE,Other,FALSE,Other,Other,other,10-11-2017,TRUE,Other,Other,Other,00531000007KAsvAAG,FALSE,03-09-2016,FALSE,Other,FALSE,04-01-2017,4,2017,Closed,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Hospitality,FALSE,Other,FALSE,0055A00000BclF5QAJ,04-11-2021,01-06-2020,FALSE,Other,Other,Inside Sales,Other,Other,Other,0063100000bhVayAAE,Other,TRUE,Other,Other,Other,00531000007KAsvAAG,01s31000003qafjAAA,All Hazards,All Hazards,Other,Other,Other,Other,0125A000001NaBLQA0,FALSE,Other,FALSE,Other,Other,Closed Won,FALSE,6/29/2021,Other,FALSE,TRUE,0,0,137500,137500,100,0
0013100001eo6iZAAQ,FALSE,Other,FALSE,Other,Other,other,04-03-2016,TRUE,Other,Other,Other,00531000007M2hjAAC,FALSE,03-10-2016,FALSE,Other,FALSE,02-01-2016,2,2016,Closed,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Hospitality,FALSE,Auto-Classic,FALSE,0055A00000BclF5QAJ,04-10-2021,03-10-2018,FALSE,Other,Proteomics and Peptide Mapping,Trade Show,Other,Other,Other,0063100000bhY15AAE,Other,FALSE,Other,Other,Other,0055A000008iLoJQAU,01s31000003qafeAAA,Proteomics,Other,0033100002uere2AAA,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Won,FALSE,6/29/2021,Other,FALSE,TRUE,0,0,27800,27800,100,0
0013100001enyrYAAQ,FALSE,Other,FALSE,Other,Other,other,6/30/2022,TRUE,Lost or No Budget,Other,Other,00531000007M2hjAAC,FALSE,03-10-2016,FALSE,Other,FALSE,02-01-2022,2,2022,Omitted,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Hospitality,FALSE,Manual-Classic,FALSE,0055A00000BclF5QAJ,04-11-2021,11/17/2020,FALSE,Other,Biotherapeutics,Referral,Other,Other,Other,0063100000bhY2IAAU,Other,FALSE,Other,Other,Other,00531000007KAu8AAG,01s31000003qafeAAA,Biotherapeutics,Other,0033100002tIHBFAA4,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Lost,FALSE,6/29/2021,0055A00000Bd4jEQAR,FALSE,FALSE,0,0,57394,0,0,0
0013100001fqvwqAAA,FALSE,Other,FALSE,Other,Other,other,12/30/2015,TRUE,Other,Other,Other,00531000007M2hjAAC,TRUE,03-10-2016,FALSE,Other,FALSE,04-01-2015,4,2015,Closed,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Hospitality,FALSE,Auto-Classic,FALSE,0055A00000BclF5QAJ,04-10-2021,03-10-2018,FALSE,Other,Biotherapeutics,Trade Show,Other,Other,Other,0063100000bhY8QAAU,Other,FALSE,Other,Other,Other,0055A000008iLoJQAU,01s31000003qafeAAA,Biotherapeutics,Other,0033100002vk02mAAA,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Won,FALSE,6/29/2021,Other,FALSE,TRUE,0,0,32000,32000,100,0
0013100001fqw6MAAQ,FALSE,Other,FALSE,Other,Other,other,6/30/2022,TRUE,Contact has moved,Other,Other,00531000007M2hjAAC,TRUE,03-10-2016,FALSE,Other,FALSE,02-01-2022,2,2022,Omitted,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Hospitality,FALSE,Manual-Classic,FALSE,0055A00000BclF5QAJ,04-11-2021,04-10-2020,FALSE,Other,Amino Acids & Metobolites,Website,Other,Other,Other,0063100000bhYC8AAM,Other,FALSE,Other,Other,Other,0055A000008iLoOQAU,01s31000003qafeAAA,Metabolomics,Other,0033100002vk07cAAA,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Lost,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,54805,0,0,0
0013100001fqwyfAAA,FALSE,Other,FALSE,Other,Other,other,12/30/2015,TRUE,Other,Other,Other,00531000007M2hjAAC,TRUE,03-10-2016,FALSE,Other,FALSE,04-01-2015,4,2015,Closed,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Hospitality,FALSE,Other,FALSE,0055A00000BclF5QAJ,04-10-2021,03-10-2018,FALSE,Other,Amino Acids & Metobolites;Peptide Mapping;Intact Proteins & Antibodies,Trade Show,Other,Other,Other,0063100000bhYlNAAU,Other,FALSE,Other,Other,Other,0055A000008iLoJQAU,01s31000003qafeAAA,Biotherapeutics,Other,0033100002vk1d4AAA,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Won,FALSE,6/29/2021,Other,FALSE,TRUE,0,0,28700,28700,100,0
0013100001ennfGAAQ,FALSE,Other,FALSE,Other,Other,other,12/31/2015,TRUE,Other,Other,Other,00531000007M2hjAAC,TRUE,03-10-2016,FALSE,Other,FALSE,04-01-2015,4,2015,Closed,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Hospitality,FALSE,Auto-Classic,FALSE,0055A00000BclF5QAJ,04-10-2021,03-10-2018,FALSE,Other,Biotherapeutics,Trade Show,Other,Other,Other,0063100000bhZ0mAAE,Other,FALSE,Other,Other,Other,0055A000008zqzaQAA,01s31000003qafeAAA,Biotherapeutics,Other,0033100002vk29UAAQ,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Won,FALSE,6/29/2021,0055A00000BctN2QAJ,FALSE,TRUE,0,0,28300,28300,100,0
0013100001fqyXRAAY,FALSE,Other,FALSE,Other,Other,other,12/31/2015,TRUE,Other,Other,Other,00531000007M2hjAAC,TRUE,03-10-2016,FALSE,Other,FALSE,04-01-2015,4,2015,Closed,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Telecommunications,FALSE,Manual-Classic,FALSE,0055A00000BclF5QAJ,04-10-2021,03-10-2018,FALSE,Other,Proteomics and Peptide Mapping,Trade Show,Other,Other,Other,0063100000bhZiIAAU,Other,FALSE,Other,Other,Other,0055A000008zqzaQAA,01s31000003qafeAAA,Proteomics,Other,0033100002vk3dpAAA,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Won,FALSE,6/29/2021,0055A00000BctN2QAJ,FALSE,TRUE,0,0,28200,28200,100,0
0013100001fqycHAAQ,FALSE,Other,FALSE,Other,Other,other,12/31/2019,TRUE,Other,Other,Other,00531000007M2hjAAC,TRUE,03-10-2016,FALSE,Other,FALSE,04-01-2019,4,2019,Omitted,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Education,FALSE,Auto-Classic,FALSE,0055A00000BclF5QAJ,04-11-2021,10-01-2019,FALSE,Other,Metabolomics,Referral,Thermo,"QE Plus, HF, HF-X�� (NO biopha",Other,0063100000bhZl7AAE,Other,FALSE,Other,Other,Other,0055A000009sZg0QAE,01s31000003qafeAAA,Metabolomics,Other,0033100002vk3iQAAQ,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Lost,TRUE,6/29/2021,Other,FALSE,FALSE,0,0,72600,0,0,0
0013100001fqyfkAAA,FALSE,Other,FALSE,Other,Other,other,12/31/2015,TRUE,Other,Other,Other,00531000007M2hjAAC,TRUE,03-10-2016,FALSE,Other,FALSE,04-01-2015,4,2015,Closed,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Education,FALSE,Other,FALSE,0055A00000BclF5QAJ,04-10-2021,03-10-2018,FALSE,Other,Metabolomics,Trade Show,Other,Other,Other,0063100000bhZnSAAU,Other,FALSE,Other,Other,Other,0055A000008zqzaQAA,01s31000003qafeAAA,Metabolomics,Other,00331000039EdKmAAK,Consumables,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Won,FALSE,6/29/2021,0055A00000BctN2QAJ,FALSE,TRUE,0,0,1600,1600,100,0
0013100001fqylOAAQ,FALSE,Other,FALSE,Other,Other,other,12/29/2017,TRUE,Non Responsive,Other,Other,00531000007KAu8AAG,TRUE,03-10-2016,FALSE,Other,FALSE,04-01-2017,4,2017,Omitted,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Telecommunications,FALSE,Auto-Classic,FALSE,0055A00000BclF5QAJ,04-11-2021,06-11-2019,FALSE,Other,Biotherapeutics,Field Sales,Other,Other,Other,0063100000bhZrTAAU,Other,FALSE,Other,Other,Other,0055A000009sZg0QAE,Other,Biotherapeutics,Other,0033100002vk3xBAAQ,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Lost,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,0,0,0,0
0013100001fqymHAAQ,FALSE,Other,FALSE,Other,Other,other,4/23/2019,TRUE,Other,Other,Other,00531000007KAu8AAG,TRUE,03-10-2016,FALSE,Other,FALSE,02-01-2019,2,2019,Omitted,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Telecommunications,FALSE,Auto-Classic,FALSE,0055A00000BclF5QAJ,04-11-2021,4/23/2019,FALSE,Other,Biotherapeutics,Field Sales,Other,Other,Other,0063100000bhZsCAAU,Other,FALSE,"Matt has established no interest, though will keep us in mind for the future.  CEOs are in touch periodically.",Other,Other,0055A000009sZg0QAE,Other,Biotherapeutics,Other,0033100002vk3yJAAQ,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Lost,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,0,0,0,0
0013100001fqyo3AAA,FALSE,Other,FALSE,Other,Other,other,6/28/2019,TRUE,Non Responsive,Other,Other,00531000007KAu8AAG,TRUE,03-10-2016,FALSE,Other,FALSE,02-01-2019,2,2019,Omitted,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Telecommunications,FALSE,Manual-Classic,FALSE,0055A00000BclF5QAJ,04-11-2021,6/21/2019,FALSE,Other,Biotherapeutics;Proteomics and Peptide Mapping,Field Sales,Thermo,"QE EMR UHMR (Plus, HF, HF-X with BioPharma)",Other,0063100000bhZtPAAU,Other,FALSE,Other,Other,Other,0055A000009sZg0QAE,01s31000003qafeAAA,Biotherapeutics,Other,0033100002vk40ZAAQ,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Lost,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,29500,0,0,0
0013100001fqypQAAQ,FALSE,Other,FALSE,Other,Other,other,12/31/2015,TRUE,Other,Other,Other,00531000007M2hjAAC,TRUE,03-10-2016,FALSE,Other,FALSE,04-01-2015,4,2015,Closed,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Telecommunications,FALSE,Other,FALSE,0055A00000BclF5QAJ,04-10-2021,03-10-2018,FALSE,Other,Metabolomics,Trade Show,Other,Other,Other,0063100000bhZuYAAU,Other,FALSE,Other,Other,Other,0055A000008zqzaQAA,01s31000003qafeAAA,Biotherapeutics,Other,0033100002vk42VAAQ,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Won,FALSE,6/29/2021,0055A00000BctN2QAJ,FALSE,TRUE,0,0,28500,28500,100,0
0013100001puTb4AAE,FALSE,Other,FALSE,Other,Other,other,03-03-2016,TRUE,Other,Other,Other,00531000007M2hjAAC,FALSE,03-10-2016,FALSE,Other,FALSE,01-01-2016,1,2016,Closed,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Telecommunications,FALSE,Auto-Classic,FALSE,0055A00000BclF5QAJ,04-11-2021,03-10-2018,FALSE,Other,Biotherapeutics,Website,Other,Other,Other,0063100000bha3VAAQ,Other,FALSE,Other,Other,Other,0055A000008zqzaQAA,01s31000003qafeAAA,Biotherapeutics,Other,0033100002vk4J2AAI,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Won,FALSE,6/29/2021,0055A00000BctN2QAJ,FALSE,TRUE,0,0,32000,32000,100,0
0013100001fr6f6AAA,FALSE,Other,FALSE,Other,Other,other,12/17/2021,FALSE,Other,Other,Other,00531000007M2hjAAC,TRUE,03-11-2016,FALSE,Other,FALSE,04-01-2021,4,2021,Pipeline,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Telecommunications,FALSE,Manual-Classic,FALSE,0055A00000BclF5QAJ,06-01-2021,6/29/2018,FALSE,Other,Biotherapeutics,Referral,Thermo,"QE Plus, HF, HF-X�� (NO biopha",Other,0063100000bhfhLAAQ,Other,FALSE,Other,Other,Other,0055A00000Bnt5hQAB,01s31000003qafeAAA,Biotherapeutics,Other,0033100002vsd5EAAQ,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Funnel,FALSE,6/29/2021,0055A000008iLmcQAE,FALSE,FALSE,0,0,50650,2532.5,5,0
0013100001fr6iKAAQ,FALSE,Other,FALSE,Other,Other,other,2/21/2018,TRUE,Non Responsive,Other,Other,00531000007M2hjAAC,TRUE,03-11-2016,FALSE,Other,FALSE,01-01-2018,1,2018,Omitted,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Telecommunications,FALSE,Other,FALSE,0055A00000BclF5QAJ,04-10-2021,3/15/2018,FALSE,Other,Cell Lysates,Referral,Other,Other,Other,0063100000bhfjCAAQ,Other,FALSE,Other,Other,Other,0055A000008iLoJQAU,01s31000003qafeAAA,Metabolomics,Other,0033100002vsd7FAAQ,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Lost,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,54805,0,0,0
0013100001fr79BAAQ,FALSE,Other,FALSE,70131000001YBPPAA4,Other,other,3/28/2017,TRUE,Other,Other,Other,00531000007M2hjAAC,TRUE,03-11-2016,FALSE,Other,FALSE,01-01-2017,1,2017,Closed,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Telecommunications,FALSE,Auto-Classic,FALSE,0055A00000BclF5QAJ,04-10-2021,03-10-2018,FALSE,Other,Biotherapeutics,Referral,Other,Other,Other,0063100000bhg3KAAQ,Other,FALSE,Other,Other,Other,0055A000008iLoJQAU,01s31000003qafeAAA,Biotherapeutics,Other,0033100002vsddLAAQ,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Won,FALSE,6/29/2021,Other,FALSE,TRUE,0,0,52306,52306,100,0
0013100001fpjwoAAA,FALSE,Other,FALSE,Other,Other,other,9/28/2018,TRUE,Non Responsive,Other,Other,00531000007KAu8AAG,TRUE,3/14/2016,FALSE,Other,FALSE,03-01-2018,3,2018,Omitted,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Telecommunications,FALSE,Other,FALSE,0055A00000BclF5QAJ,04-10-2021,06-11-2019,FALSE,Other,Cell Lysates,Sales Seminar,Other,Other,Other,0063100000bhoZuAAI,Other,FALSE,Other,Other,Other,0055A000009sZg0QAE,01s31000003qafeAAA,Proteomics,Other,0033100002vsvgkAAA,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Lost,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,57394,0,0,0
0015A00001taY3xQAE,FALSE,Other,FALSE,Other,Other,other,12/28/2018,TRUE,Non Responsive,Other,Other,00531000007KAu8AAG,TRUE,3/14/2016,FALSE,Other,FALSE,04-01-2018,4,2018,Omitted,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Telecommunications,FALSE,Other,FALSE,0055A00000BclF5QAJ,04-10-2021,06-11-2019,FALSE,Other,Biotherapeutics,Referral,Other,Other,Other,0063100000bhoapAAA,Other,FALSE,Other,Other,Other,0055A000009sZg0QAE,01s31000003qafeAAA,Biotherapeutics,Other,0035A00003CcZ5nQAF,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Lost,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,54805,0,0,0
0013100001qvZsSAAU,FALSE,Other,FALSE,Other,Other,other,12/31/2018,TRUE,Contact has moved,Other,Other,00531000007KAu8AAG,TRUE,3/14/2016,FALSE,Other,FALSE,04-01-2018,4,2018,Omitted,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Telecommunications,FALSE,Other,FALSE,0055A00000BclF5QAJ,04-10-2021,3/15/2018,FALSE,Other,Biotherapeutics;Proteomics and Peptide Mapping,Referral,Other,Other,Other,0063100000bhob4AAA,Other,FALSE,Other,Other,Other,0055A000008iLoJQAU,01s31000003qafeAAA,Biotherapeutics,Other,0033100002vsvi7AAA,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Lost,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,54805,0,0,0
0013100001frMxsAAE,FALSE,Other,FALSE,Other,Other,other,3/31/2016,TRUE,Other,Other,Other,00531000007KgPgAAK,TRUE,3/14/2016,FALSE,Other,FALSE,01-01-2016,1,2016,Omitted,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Telecommunications,FALSE,Other,FALSE,00531000007MUoEAAW,2/23/2021,01-06-2020,FALSE,Other,Other,Other,Other,Other,Other,0063100000bhpm7AAA,Other,FALSE,Other,Other,Other,00531000007KgPgAAK,Other,CWAs,Other,0033100002vsxqzAAA,Other,Other,Other,0125A000001NaBLQA0,FALSE,Other,FALSE,Other,Other,Closed Lost,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,0,0,0,0
0013100001frMxsAAE,FALSE,Other,FALSE,Other,Other,other,12/31/2020,FALSE,Other,Other,Other,00531000007KgPgAAK,FALSE,3/14/2016,FALSE,Other,FALSE,04-01-2020,4,2020,Pipeline,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Transportation,FALSE,Other,FALSE,00531000007MUoEAAW,5/27/2020,01-06-2020,FALSE,Other,Other,Advertisement,Other,Other,Other,0063100000bhpn5AAA,Other,FALSE,Other,Other,Other,00531000007KgPgAAK,01s31000003qafjAAA,CWAs;Explosives,Other,Other,Other,Other,Other,0125A000001NaBLQA0,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65636,6563.6,10,0
0013100001fpsq6AAA,FALSE,Other,FALSE,Other,Other,other,9/30/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,FALSE,3/14/2016,FALSE,Other,FALSE,03-01-2017,3,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Transportation,FALSE,Other,FALSE,0055A00000BclF5QAJ,04-11-2021,06-08-2016,FALSE,Other,Other,Other,Other,Other,Other,0063100000bhqA8AAI,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,01s31000003qagwAAA,Other,Other,Other,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Customer Assessment w/ Favorable Evaluation,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,19500,30,0
0013100001frU9MAAU,FALSE,Other,FALSE,Other,Other,other,12/28/2018,TRUE,Non Responsive,Other,Other,00531000007KAu8AAG,TRUE,3/15/2016,FALSE,Other,FALSE,04-01-2018,4,2018,Omitted,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Transportation,FALSE,Auto-Classic,FALSE,0055A00000BclF5QAJ,04-10-2021,06-11-2019,FALSE,Other,Biotherapeutics;Proteomics and Peptide Mapping,Sales Seminar,Other,Other,Other,0063100000bhxkeAAA,Other,FALSE,Other,Other,Other,0055A000009sZg0QAE,01s31000003qafeAAA,Biotherapeutics,Other,0033100002vtBysAAE,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Lost,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,54805,0,0,0
0013100001frUCVAA2,FALSE,Other,FALSE,Other,Other,other,9/30/2021,FALSE,Other,Currently in communication with Scott for some potential COVID 19 research.,Impacted,00531000007KAu8AAG,FALSE,3/15/2016,FALSE,Other,FALSE,03-01-2021,3,2021,Pipeline,FALSE,FALSE,Other,TRUE,TRUE,TRUE,Transportation,FALSE,Auto-Classic,FALSE,0055A000008zqzaQAA,6/25/2021,05-04-2020,FALSE,Other,Biotherapeutics;Metabolomics,Field Sales,Other,Other,Other,0063100000bhxmaAAA,Other,FALSE,Other,Other,Other,0055A000008zqzaQAA,01s31000003qafeAAA,Biotherapeutics,Other,0033100002vtC21AAE,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Quoted Funnel,FALSE,6/29/2021,0055A000008iLmcQAE,FALSE,FALSE,0,0,71650,21495,30,0
0013100001frZqgAAE,FALSE,Other,FALSE,70131000001YBx9AAG,Other,other,4/13/2016,TRUE,Other,Other,Other,00531000007M2hjAAC,FALSE,3/16/2016,FALSE,Other,FALSE,02-01-2016,2,2016,Closed,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Transportation,FALSE,Manual-Classic,FALSE,0055A00000BclF5QAJ,04-10-2021,03-10-2018,FALSE,Other,Biotherapeutics;Metabolomics,Referral,Other,Other,Other,0063100000bi1IPAAY,Other,FALSE,Other,Other,Other,0055A000008zqzaQAA,01s31000003qafeAAA,Proteomics,Other,0033100002vtJUHAA2,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Won,FALSE,6/29/2021,0055A00000BctN2QAJ,FALSE,TRUE,0,0,28500,28500,100,0
